1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
zbauil910kz67wxsmw3zbauiybiklzz7,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,"Yes, I know several","Sometimes, if it comes up",I'm not sure,"Sometimes, if it comes up",I'm not sure,Yes,51-75%,1,1,Some did,I was aware of some,Some did,Some did,"Yes, always",Physical health,Some of my previous supervisors,1,One was very understanding. another didn't seem to factor it in much,At some of my previous employers,1,At one company we had an informal mental health support group,1,We helped each other with ADHD coping,3,3,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,Attention Deficit Hyperactivity Disorder,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,Yes,Sometimes,Often,Maybe,5,No,It could subconsciously affect hiring,No,There's a lot of bias and stigma,0,nan,nan,4,"Yes, I experienced",Lost a few jobs,"Yes, I experienced",nan,2,"There doesn't seem to be any room for even a little performance loss as a result of mental health issues. Doesn't matter the circumstances, your metrics slip, you're on the chopping block.",nan,1,34,Male,United States of America,Wisconsin,White,nan,United States of America,Wisconsin,nan,8/2/22 16:10,8/2/22 16:17,631425f62b,2022,,,,,
j91a3edzzxhsrs8z9h4j99b27k5r27no,0,More than 1000,1,1,Yes,No,Yes,No,I don't know,Very easy,Same level of comfort for each,Maybe,0,nan,No,0,nan,1,nan,8,9,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"No, none did","No, I only became aware later",None did,None did,I don't know,Same level of comfort for each,I don't know,0,nan,"No, at none of my previous employers",0,nan,0,nan,5,5,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,No,Sometimes,Sometimes,Maybe,6,Maybe,nan,Maybe,nan,0,nan,nan,6,No,nan,No,nan,4,nan,nan,1,29,Male,India,nan,nan,nan,India,nan,nan,7/29/22 17:16,7/29/22 17:22,ca8a2c4a7d,2022,,,,,
ou886cqppz5hed37uou8860wurqx7u0f,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,"No, I don't know any","Sometimes, if it comes up",No change,"No, because it doesn't matter",Negatively,No,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,No,Rarely,Sometimes,Maybe,2,Maybe,due to tension,Maybe,not happy,0,nan,nan,1,Maybe/Not sure,nan,"Yes, I experienced",nan,3,not so good,ask about supervisor and colleagues,0,22,female,India,nan,nan,nan,India,nan,nan,7/12/22 13:09,7/12/22 13:12,4deac2de4e,2022,,,,,
q49xi4h7yicieknx29imftrq49xi8qgc,0,500-1000,0,1,Not eligible for coverage / NA,No,No,Yes,I don't know,Somewhat difficult,Physical health,Maybe,1,"I took a medical leave and explained why. They were initially understanding but didn't express much interest to help, a very cold reaction. No actions were taken.",No,0,nan,1,nan,10,7,nan,nan,nan,nan,nan,nan,nan,nan,1,0,"No, none did",N/A (none offered),None did,Some did,No,Physical health,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,0,nan,6,0,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,I don't know,Sometimes,Often,Yes,3,Maybe,If I needed special accommodation I would; if I didn't I would not bring it up,No,"Because of the high unlikelihood of they being acceptable to the issue. In my experience, most employers consider this a weakness and that it constantly affects your work.",0,nan,nan,5,"Yes, I observed",They took a medical license and were fired right after coming back.,Maybe/Not sure,nan,2,stop overworking people,nan,1,30,Male,Canada,nan,nan,nan,Canada,nan,nan,7/8/22 7:31,7/8/22 8:00,22c2147b73,2022,,,,,
2oy4xt3gbkii1xt972oy479291vedmlm,0,More than 1000,1,1,Yes,Yes,Yes,Yes,Yes,Neither easy nor difficult,Same level of comfort for each,Maybe,0,nan,Maybe,1,Discussed theirs and my health - including ADHD symptoms.  This is easier when you share a mental condition with another. there is built in empathy (and some element of safety by being vulnerable to each other),1,They shared how they were having a hard time focusing and doing work.,5,7,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"Yes, they all did",I was aware of some,None did,Some did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,0,nan,At some of my previous employers,1,discussed how we felt pressure and sometimes felt depressed,0,nan,5,5,Possibly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,Attention Deficit Hyperactivity Disorder,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,Yes,Sometimes,Sometimes,No,5,No,Because it's a private issue,No,because ti is private and i would likely not get considered evenly,0,nan,nan,4,No,nan,No,nan,4,Support Universal healthcare that includes mental health services,nan,1,45,dude,United States of America,California,White,nan,United States of America,California,nan,6/29/22 16:22,6/29/22 16:30,11dcafeb7a,2022,,,,,
xqpn42hreoq1ppnqxqpn9tigum9l1vxa,0,500-1000,1,1,I don't know,nan,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,1,Mental health of family members,Yes,1,Don't remember,1,Don't remember,10,10,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Don't Know,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,I don't know,Not applicable to me,Not applicable to me,nan,10,Yes,Transparency,Yes,Transparency,0,nan,nan,10,No,nan,"Yes, I observed",nan,4,Raise more awareness and be open about it,No,0,33,Male,Vietnam,nan,nan,nan,United States of America,Washington,nan,6/10/22 8:29,6/10/22 8:37,e288454272,2022,,,,,
wsjoqdxbbl3dfuvh88lhwsjoqdxgls0s,0,100-500,1,1,No,No,No,I don't know,I don't know,Difficult,Physical health,No,0,nan,Maybe,1,nan,1,nan,7,3,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",0,nan,At some of my previous employers,1,nan,1,nan,5,2,Possibly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Not sure. Maybe a mix of A, B, H",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Possibly,0,No,Sometimes,Often,Maybe,3,No,nan,No,nan,0,nan,nan,6,Maybe/Not sure,nan,No,nan,2,nan,nan,0,44,Male,Germany,nan,nan,nan,Germany,nan,nan,6/3/22 7:52,6/3/22 8:12,ee4a67b06f,2022,,,,,
6dvyru00zluubgvatxcrb6bt6dvyru0n,0,More than 1000,1,1,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,1,Asked for flexibility in scheduling for treatment,Yes,1,Talked about my experiences because I knew they were going through struggles.,1,"once i mentioned my issues, they opened up about theirs (anxiety/depression)",10,10,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"Yes, they all did",I was aware of some,None did,None did,"Yes, always",Physical health,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,0,nan,10,0,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,Attention Deficit Hyperactivity Disorder,nan,Obsessive-Compulsive Disorder,nan,nan,nan,nan,nan,nan,Yes,1,Yes,Sometimes,Often,Yes,10,No,physical shoudn't affect my ability to do my job,No,shame,1,1,5,6,No,nan,"Yes, I observed",nan,3,make it less shameful - share stories of top execs who struggle,nan,0,50,F,United States of America,Washington,White,nan,United States of America,Washington,nan,6/1/22 13:40,6/1/22 13:47,fbdd924228,2022,,,,,
n9y0katnbh1kqk1gg8x85nn9y0katl8d,0,100-500,1,1,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Same level of comfort for each,Maybe,0,nan,Maybe,0,nan,1,burned out,9,9,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Don't Know,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Don't Know,0,No,Not applicable to me,Not applicable to me,No,6,Yes,i think employer must provide opportunity to have benefits aimed at sport development and physical health help,Maybe,employer would to provide opportunity to visit corporate psychologist,0,nan,nan,7,No,nan,"Yes, I observed",nan,5,to provide free psychological help; possibility to take good mental health like outdoor recreation teem building,nan,0,22,female,Russia,nan,nan,nan,Russia,nan,nan,5/23/22 21:59,5/23/22 22:17,54637fe0dc,2022,,,,,
94rph1oai7nzne5cvq94rnv3fm5v6c9c,0,More than 1000,0,1,I don't know,No,No,No,I don't know,Somewhat difficult,Physical health,No,0,nan,No,0,nan,0,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,1,0,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,0,nan,1,1,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)","Psychotic Disorder (Schizophrenia, Schizoaffective, etc)","Eating Disorder (Anorexia, Bulimia, etc)",Attention Deficit Hyperactivity Disorder,nan,nan,Post-traumatic Stress Disorder,nan,Dissociative Disorder,Substance Use Disorder,Addictive Disorder,nan,Yes,1,Yes,Sometimes,Often,Yes,1,Maybe,"If it's something obvious and related to job, I would feel pressured to mention it",No,It feels like it's encouraged to not mention anything that isn't very obvious and something that others can see.,0,nan,nan,0,"Yes, I observed","All sorts of microaggressions and unsupportive behaviors happenings. Often acting like they are experts on topics they know nothing about. Mental health, LGBT, race.",No,nan,1,"Talk about, encourage sick time for mental health days, be clear about what services are covered with health insurance, believe people's illnesses you can't see. Education on health, LGBT, race and how they all interconnect.",nan,0,30,non-binary,United States of America,California,I prefer not to answer,nan,United States of America,California,nan,5/22/22 17:47,5/22/22 17:58,d57fd319b7,2022,,,,,
b2w1h7qh3pea8dt7qbfb2w1hipvj3jcq,0,26-100,1,1,Yes,No,No,No,I don't know,I don't know,Physical health,No,0,nan,Yes,0,nan,0,nan,6,4,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,0,nan,0,0,Don't Know,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Possibly,1,I don't know,Often,Often,No,5,Yes,it may affect my work,No,stigma,0,nan,nan,0,"Yes, I observed","called weirdo, crazy",Maybe/Not sure,nan,3,nan,nan,0,30,female,United States of America,New York,Asian,nan,United States of America,New York,nan,5/14/22 23:05,5/14/22 23:11,da9dc284ec,2022,,,,,
fya5nbouemy7dd5skg4mfya5n6xzsc0v,0,More than 1000,1,1,Yes,Yes,Yes,I don't know,I don't know,Very easy,Physical health,Maybe,1,"I told my direct manager about my ADHD diagnosis, and we discussed potential changes to my work style/schedule to help.",Maybe,1,"I've posted in our mental health Slack channel a bit about my ADHD diagnosis, and got some advice about Adderall. The reactions in that channel were supportive and welcoming.",1,"I've had a coworker discuss his experience with ADHD, and I've also had discussions about depression.",7,6,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"Yes, they all did",I was aware of some,Some did,Some did,I don't know,Physical health,I don't know,0,nan,At some of my previous employers,0,nan,0,nan,9,5,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)",nan,nan,nan,Attention Deficit Hyperactivity Disorder,nan,nan,nan,nan,nan,nan,nan,nan,Possibly,1,I don't know,Sometimes,Often,No,7,No,"Unless it were relevant to my work performance or I needed some accommodation, it's not relevant in an interview.",No,"Unless I needed a particular accommodation, it would not be relevant in an interview.",1,0,nan,6,No,nan,"Yes, I experienced",nan,2,"I think most places push employees to burnout and aren't particularly interested in or knowledgeable about mental health. When there is support, it's employee driven, and HR just gives general advice like ""meditate"" and ""exercise"".",nan,1,34,Male,United States of America,New York,White,nan,United States of America,New York,nan,5/12/22 20:39,5/12/22 20:53,31af55bdf7,2022,,,,,
3p797ng190m400m3p797t7oqu1h9wte6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,I know some,"Yes, always",Positively,Not applicable to me,Positively,Yes,26-50%,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,nan,nan,nan,nan,nan,Dissociative Disorder,nan,nan,nan,Yes,1,No,Rarely,Rarely,Maybe,0,Maybe,nan,Maybe,nan,0,nan,nan,4,"Yes, I experienced",nan,"Yes, I observed",nan,4,nan,nan,0,2,f,United States of America,California,White,nan,United States of America,New York,nan,5/7/22 10:13,5/7/22 10:21,af7fd40e44,2022,,,,,
e0gl3pz7w9s4d64ee0gl3xjo6qgyrgh3,0,26-100,1,1,Yes,No,No,No,Yes,Somewhat easy,Physical health,Maybe,1,"Imposter syndrome, got reassurance of my abilities
from their perspective",Maybe,0,nan,0,nan,5,4,nan,nan,nan,nan,nan,nan,nan,nan,1,0,I don't know,N/A (was not aware),I don't know,None did,I don't know,Physical health,Some of my previous supervisors,0,nan,At some of my previous employers,0,nan,0,nan,5,3,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,No,4,Yes,It doesn't feel as stigmatized,No,"It's my business, and there's a stigma attached. 
I'd have to know they weren't going to treat it as a 
negative.",0,nan,nan,6,No,nan,No,nan,3,"I don't know. This website aside I'm not aware of
any other tech-specific mental health resources.
Awareness of the options would be a good first step.",nan,0,48,Male,United States of America,Minnesota,White,nan,United States of America,Minnesota,nan,5/4/22 15:47,5/4/22 16:00,501b1c882a,2022,,,,,
ned5yds67fxqgl4u49pned5yn1sx6qxm,0,5-Jan,1,1,Not eligible for coverage / NA,No,No,No,No,Somewhat difficult,Same level of comfort for each,No,0,nan,No,0,nan,0,nan,5,5,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Possibly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Stress Response Syndromes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Sometimes,Sometimes,Maybe,5,Maybe,nan,No,nan,1,1,5,5,Maybe/Not sure,nan,Maybe/Not sure,nan,3,nan,nan,0,22,female,India,nan,nan,nan,India,nan,nan,5/3/22 13:46,5/3/22 14:01,9bbf288596,2022,,,,,
te9sm4fb81g8sd41te9smd0boinmelnb,0,25-Jun,1,1,No,No,No,No,Yes,Very easy,Same level of comfort for each,No,0,nan,No,0,nan,1,Coworker share with me his mentalproblem,5,5,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"No, none did",N/A (none offered),None did,None did,"Yes, always",Same level of comfort for each,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,0,nan,5,5,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Sometimes,Never,No,10,Yes,It can be important information,Yes,It can be iprotant,0,nan,nan,5,No,nan,No,nan,1,"give some info about it, at least. Because i know nothing about it",nan,0,38,man,Ukraine,nan,nan,nan,Ukraine,nan,nan,5/2/22 15:04,5/3/22 11:56,8f8c84c164,2022,,,,,
wiholfsa6jdvwihwzl8ykz57rv0wzj3b,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,I know some,Not applicable to me,nan,Not applicable to me,Not applicable to me,Yes,26-50%,1,1,"No, none did",N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,0,nan,At some of my previous employers,1,nan,1,nan,2,2,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,Yes,Not applicable to me,Not applicable to me,No,8,Maybe,nan,Maybe,nan,0,nan,nan,9,No,nan,No,nan,3,nan,nan,0,45,male,Germany,nan,nan,nan,Germany,nan,nan,5/3/22 6:03,5/3/22 6:31,2edd6a6d0a,2022,,,,,
9qbyqgq8bicz6tusv9qby44ttvzyaiod,0,26-100,0,1,No,No,No,No,I don't know,Very easy,Same level of comfort for each,Yes,1,nan,Maybe,1,nan,0,nan,9,8,nan,nan,nan,nan,nan,nan,nan,nan,1,0,"No, none did",N/A (none offered),None did,None did,No,Physical health,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",1,nan,1,nan,2,0,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,Yes,Sometimes,Often,No,10,No,They shouldn't be using that information to bias their hiring decision.,No,They shouldn't be using that information to bias their hiring decision.,0,nan,nan,7,"Yes, I experienced",I had a previous workplace that was actively manipulative and abusive.,"Yes, I experienced",nan,3,nan,nan,0,36,Male,United States of America,California,White,nan,United States of America,California,nan,5/2/22 21:42,5/2/22 21:52,d6cf147f3a,2022,,,,,
dkho1l0vky7nc79u5k6dkho1xfzmxctf,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,I know some,"Sometimes, if it comes up",Positively,"Yes, always",Negatively,Yes,76-100%,1,1,"No, none did",N/A (none offered),None did,None did,I don't know,Mental health,I don't know,0,nan,At some of my previous employers,1,"I did explain what happend, why I have quit the job",0,nan,2,2,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,I don't know,Not applicable to me,Not applicable to me,nan,5,No,I retired after my first burn-out,No,"I'm not looking  for work, I retired",1,1,9,5,I've always been self-employed,nan,No,nan,1,"The trend is this industry is to go fast, faster and even more faster!!",nan,0,65,M,Belgium,nan,nan,nan,Belgium,nan,nan,5/2/22 16:38,5/2/22 16:50,3a42f52f55,2022,,,,,
9j6rj0j3njkybuv9j6rjk92gan3tf014,0,100-500,0,1,No,No,No,No,I don't know,Somewhat difficult,Physical health,Yes,0,nan,Maybe,1,I told that I'm stressed more and more and we have to fix our processes and my workload to fix it.,1,"I was supervisor of this person. My team has much trust to me, so this person talks about the topics that make frustration more and more.",6,3,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"No, none did",I was aware of some,None did,None did,I don't know,Physical health,Some of my previous supervisors,1,"I told my problems, employer was not able to understand.","Yes, at all of my previous employers",1,We are regular in sync about our problems resulting from our work.,1,Some employee have had burnout. That was a topic in the team to discuss.,8,3,Don't Know,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,Maybe,8,Yes,I want to avoid stress later.,Maybe,I want to avoid stress later.,0,nan,nan,7,"Yes, I experienced",Employee was burned out without any reflection.,No,nan,4,Many big companies have a easy going and you can hide. But in SMB you can not.,nan,0,35,m,Germany,nan,nan,nan,Germany,nan,nan,5/2/22 15:28,5/2/22 15:47,3f842215db,2022,,,,,
